,level_0,index,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,name,Emotions
82,82,82,7583,2007.581013906882,3647.453019425676,-319.50146,92.13239,-29.296701,42.618305,-16.454767,16.13172,-20.163044,5.0200567,-3.8282294,-5.99685,-7.2622333,-2.0304275,-4.0323653,-19.931538,2.960254,-11.713884,8.390479,5.218798,1.8715222,-4.131694,1002_DFA_ANG_XX,angry
83,83,83,5612,1707.2988638999777,3374.8401988636365,-397.69736,131.4935,-24.810118,56.281734,-16.677555,27.51091,-24.70932,6.4215617,-4.271503,-4.448896,-5.9240475,-4.684422,-0.18166566,-18.289562,7.161974,-20.49841,-2.3747048,-7.9775157,-7.1734385,0.91081744,1002_DFA_DIS_XX,disgust
84,84,84,3996,1493.4346512769519,3151.785743842691,-404.16263,126.05672,-13.068264,52.099445,-8.448396,22.851618,-16.348732,2.1716087,-1.5989252,-5.364081,-9.311258,-5.919254,-1.6951025,-14.149166,2.4278445,-20.181192,-2.4167216,-5.5523677,-5.4335947,3.2369344,1002_DFA_FEA_XX,fear
85,85,85,3759,1578.2476205660303,3239.1604132401317,-379.2965,116.24007,-14.091818,45.631138,-2.1845658,20.000492,-16.712399,2.2036192,-5.26356,-7.8506613,-6.1692824,-3.9079766,-5.3604774,-19.61155,-0.25192553,-17.187353,0.36656433,-1.6782365,-3.158897,3.7352524,1002_DFA_HAP_XX,happy
86,86,86,3087,1366.0906797466664,2950.8463541666665,-433.76422,136.1048,-7.5104413,53.376637,-8.286892,24.358702,-17.077774,4.139228,-4.223133,-8.468741,-5.7095532,-3.6274962,-0.7251053,-14.486827,5.0818524,-16.151747,-1.2469419,-4.505117,-7.833475,-5.0194354,1002_DFA_NEU_XX,neutral
87,87,87,3349,1435.6248224527287,3088.237636529126,-445.46674,143.14687,-20.942707,65.80264,-9.900501,32.211098,-25.769693,5.658054,-1.6738197,-7.651277,-5.970681,-4.671209,-0.29165128,-15.478672,6.9609213,-20.21427,0.5801552,-6.495749,-8.261598,-2.546273,1002_DFA_SAD_XX,sad
88,88,88,4658,1544.160096318798,3212.370688228284,-379.7089,120.02154,-7.4631205,35.232857,-8.926826,18.855837,-11.030205,-2.7076073,-4.7531304,-3.4653237,-3.6658967,-3.5556,-6.2539706,-12.0113325,2.6383085,-16.996605,-2.0671492,-3.6477077,-4.255796,-2.691261,1002_IEO_ANG_HI,angry
89,89,89,4738,1608.1591409208206,3354.1069617638223,-355.10892,104.784164,-5.8644323,20.39077,-5.100623,16.066559,-4.129228,-6.3479023,-6.244969,-4.530438,-8.943371,-5.275266,-10.706056,-10.106099,3.6283622,-12.5168705,1.2351724,-3.7656064,-6.5320764,-4.8594646,1002_IEO_ANG_LO,angry
90,90,90,5022,1598.7246989098674,3310.2813720703125,-353.48883,108.03217,-7.313003,26.694822,-5.4231873,13.876736,-8.537101,-5.12541,-6.6990905,-4.4704347,-6.5938845,-0.5284922,-4.6303253,-8.729791,4.0081964,-17.837389,-5.3922586,-6.6461926,-7.7460146,-5.3795695,1002_IEO_ANG_MD,angry
91,91,91,3203,1215.9999618888987,2695.0460111177886,-458.17114,144.0168,-2.2601473,47.214024,-7.671076,28.543243,-9.721359,5.058278,-3.8975892,-6.846772,-3.8678668,-5.619093,-1.7832365,-16.154116,2.623322,-13.852452,-2.105228,-4.807075,-6.0242805,-2.232544,1002_IEO_DIS_HI,disgust
92,92,92,4778,1499.2402955714022,3202.543000252016,-408.1338,123.38764,-5.167318,38.433517,-3.543971,17.502384,-8.081548,-1.9082869,-1.7940503,-6.328445,-5.061327,-0.33514047,-3.758413,-12.213485,2.3176196,-14.205133,-2.2904031,-3.000412,-8.760907,-4.206476,1002_IEO_DIS_LO,disgust
93,93,93,4586,1552.571528076408,3258.469087043695,-371.21902,117.95347,-14.019512,36.189247,-6.187529,16.326685,-10.631025,-1.0791398,-0.82698023,-4.282564,-6.5378547,-2.9583755,-5.483622,-11.357082,2.9786024,-12.589169,1.110554,-5.2953815,-7.225092,-2.1634092,1002_IEO_DIS_MD,disgust
94,94,94,6105,1623.4247567251007,3341.781483525815,-373.18997,106.1634,-8.722899,33.744225,5.4318457,14.240642,-9.453572,-5.728552,1.3798648,-1.6876203,-10.61874,-2.9052606,-6.398874,-12.480223,-1.1527182,-15.973364,-2.7033412,-7.5214386,-8.957865,-2.0354764,1002_IEO_FEA_HI,fear
95,95,95,3604,1402.5134493323908,3002.7384800193586,-419.563,126.67862,-5.4178524,37.783314,-1.0564437,24.52756,-12.1420145,-0.9575867,0.7399363,-4.7625513,-4.74195,-7.2475734,-6.416918,-12.335096,-1.688962,-16.792923,-1.7453848,-5.3865542,-8.344586,-3.2650099,1002_IEO_FEA_LO,fear
96,96,96,2814,1436.640042638467,3084.246826171875,-420.52618,132.82967,-9.533438,40.938698,-5.9686103,28.048334,-16.102777,0.21672484,-3.2644398,-3.946559,-2.7564554,-5.1489444,-4.8756084,-14.576491,1.6368414,-17.48325,-0.016507939,-6.457171,-7.345129,-1.9923335,1002_IEO_FEA_MD,fear
97,97,97,5248,1726.7127425399376,3558.062744140625,-344.7939,118.15987,-29.92396,41.597015,-8.980613,15.286139,-16.184883,-6.6432395,-0.9418448,-0.9487405,-10.73761,-2.9194996,-3.388959,-15.0428705,2.6971982,-18.979013,0.08817743,-5.7390943,-9.44263,-1.7844129,1002_IEO_HAP_HI,happy
98,98,98,3695,1368.1259980952557,2913.985089557927,-428.06232,131.39078,-4.2618637,44.74196,-5.140499,23.31552,-12.45672,2.4017677,-3.5691624,-4.7700734,-4.0725617,-5.911582,-3.3594053,-13.899883,0.46215266,-16.936419,-1.4162005,-6.6564465,-8.088909,-1.7212193,1002_IEO_HAP_LO,happy
99,99,99,3338,1429.6807761061027,3042.00439453125,-407.31454,136.99602,-13.182837,43.23548,-11.64629,22.142448,-11.218666,-0.7724193,-6.3348856,-3.459252,-5.8557878,-5.4969645,-4.4316125,-14.417204,4.31343,-18.147211,-1.2405525,-5.5217648,-7.519247,-3.436677,1002_IEO_HAP_MD,happy
100,100,100,3050,1287.0383363311441,2769.6355046452704,-447.9303,136.95407,0.517751,45.400642,-9.464601,27.459547,-12.78918,2.4403412,-5.6984777,-4.6927814,-1.8562484,-8.14021,-2.793577,-13.174415,2.190551,-15.4287815,-2.8742213,-5.0654774,-6.2474914,-3.9236143,1002_IEO_NEU_XX,neutral
101,101,101,2611,1203.3952768483894,2641.1933510990466,-480.80936,159.70659,-15.822461,63.588787,-20.68044,39.53218,-19.175764,10.885972,-8.919389,-3.1181371,0.632574,-9.203379,0.46666747,-18.173582,4.8271694,-18.572672,1.5909033,-7.8387628,-6.0101705,-3.5815425,1002_IEO_SAD_HI,sad
102,102,102,2301,1251.6099080639005,2815.46630859375,-478.9593,154.83192,-13.14024,60.81969,-19.290981,41.94883,-19.002647,9.438826,-9.410979,-3.2227862,-0.89895546,-10.675705,-1.3695382,-17.955177,4.6991606,-18.123575,1.0378032,-9.169649,-5.2740445,-2.4467638,1002_IEO_SAD_LO,sad
103,103,103,2346,1214.3297644662307,2681.0928492870144,-474.31375,154.62643,-11.781126,59.183872,-17.525398,37.363373,-16.498074,8.797731,-7.2257633,-3.38157,-1.4601585,-9.233614,0.26750547,-16.62894,3.5486586,-17.496164,0.6464746,-8.127513,-5.884985,-2.8051474,1002_IEO_SAD_MD,sad
104,104,104,6184,1760.0090940804914,3449.951767339939,-320.32285,103.56252,-22.016113,41.235565,-15.6370735,14.222396,-12.143064,-4.2827973,-6.0742416,-6.2022467,-7.1106358,1.9410762,-8.504455,-17.325481,4.9932036,-20.925407,-6.227558,-5.0256844,-1.7474927,2.246962,1002_IOM_ANG_XX,angry
105,105,105,3127,1275.326772343329,2681.96044921875,-423.73535,129.46252,-7.162666,44.222206,1.6156367,21.020956,-12.050329,-1.0721893,-1.4765853,-5.0769095,-5.841599,-5.4315352,-4.626357,-15.585252,1.8855528,-14.644863,-5.789724,-2.8786294,-6.2525296,-3.7388294,1002_IOM_DIS_XX,disgust
106,106,106,2125,1149.6440235990078,2427.725732853982,-418.91083,126.25193,7.838488,37.760372,-1.0602337,14.881174,-5.7880697,2.7230587,-7.540384,-7.181977,-6.5763416,-6.513803,-5.9195366,-13.11358,0.6862429,-14.959442,-5.3592176,-5.904198,-6.3704543,-5.4704967,1002_IOM_FEA_XX,fear
107,107,107,3064,1391.0684182450457,2896.10922029703,-376.65796,121.03028,-14.659759,40.366367,1.9417202,16.246836,-12.11893,-2.954287,-2.2611358,-7.4236684,-9.425095,-3.507472,-3.8361773,-15.4464035,2.981865,-15.080802,-6.2152557,-2.8226032,-10.079221,-4.5187025,1002_IOM_HAP_XX,happy
108,108,108,2101,1150.8731832745227,2427.495552289604,-439.5592,140.4592,-5.6292706,50.250908,-3.947376,24.077965,-14.262175,2.3353515,-7.6787996,-6.442419,-4.2508225,-7.6509066,-4.6956105,-15.159644,4.392694,-16.906908,-3.9466634,-5.018235,-7.3345113,-2.836669,1002_IOM_NEU_XX,neutral
109,109,109,2533,1135.2839927198706,2341.595405910326,-437.1183,143.27342,-5.335697,46.789623,-4.1513786,24.532671,-14.357155,2.8580735,-3.8787832,-6.7912374,-4.7026463,-7.0861206,-2.4565406,-15.476165,1.4087938,-15.58248,-4.768152,-5.522843,-6.10714,-2.3855028,1002_IOM_SAD_XX,sad
110,110,110,5950,1682.474885960528,3374.439437746063,-363.4874,120.23602,-19.355696,39.214195,-8.409177,19.299404,-16.878967,1.8045316,-3.0819988,-6.3692513,-7.507805,-4.61385,-4.7216983,-13.722986,5.1354623,-21.080795,-3.7956998,-2.1638725,-6.5201364,-2.360784,1002_ITH_ANG_XX,angry
111,111,111,7935,1673.085414584445,3310.401730421113,-387.2667,130.13382,-23.691458,47.588093,-12.794083,22.97268,-22.807755,4.6770453,-3.9863183,-3.6886508,-5.0948563,-4.6214623,1.6081355,-13.65052,7.6324105,-16.280727,-1.3497913,-7.5154433,-7.3599334,-2.5926313,1002_ITH_DIS_XX,disgust
112,112,112,4630,1389.0784878368245,2914.4691315707782,-428.75827,136.99445,-12.043536,51.645844,-8.413008,25.102804,-19.619366,6.042349,-2.1013563,-7.0941396,-6.671694,-6.659884,-1.4342413,-14.576695,1.8885682,-19.45641,-0.067164086,-6.2048244,-9.217044,-1.287979,1002_ITH_FEA_XX,fear
113,113,113,4268,1495.5155300804845,3100.5120849609375,-378.9948,124.32419,-16.935976,40.207016,-4.249478,21.916424,-17.09278,1.2890778,-2.463059,-4.05417,-6.959355,-8.060906,-4.705648,-16.78492,2.616007,-15.448734,-2.2401357,-3.838101,-10.062193,-5.886865,1002_ITH_HAP_XX,happy
114,114,114,3405,1450.5562623149342,3127.5980631510415,-423.86157,139.7428,-17.592064,55.763657,-14.940917,28.697716,-21.307093,6.310086,-3.3642175,-5.6337333,-4.2695384,-6.3467875,-1.8081071,-14.848425,4.836454,-20.999191,-0.62787616,-6.4300117,-7.6668506,-1.9505359,1002_ITH_NEU_XX,neutral
115,115,115,4041,1460.8728658404716,3050.5979376324153,-432.67224,139.14182,-14.761438,55.16534,-9.799837,28.846207,-19.827818,6.6408095,-2.2804365,-5.761408,-3.856533,-6.3996544,-3.1776898,-16.45357,4.721903,-20.322948,-1.4663775,-4.8109684,-8.234181,-3.6325262,1002_ITH_SAD_XX,sad
116,116,116,5168,1587.1521733817697,3110.627629206731,-413.67694,130.3114,-10.4074745,50.611763,-9.324893,26.653563,-21.314865,9.080823,-4.837314,-7.6584826,-8.00908,-7.668225,0.40110442,-16.72969,4.2178993,-16.82926,-0.9121682,-4.7817693,-5.956717,-3.406644,1002_ITS_ANG_XX,angry
117,117,117,5921,1637.899802382936,3236.983136432927,-422.77615,133.26352,-14.398948,54.341614,-11.612985,29.685928,-25.03247,7.9603925,-5.911253,-4.507422,-4.582193,-6.4608107,2.2590556,-15.366871,4.4989314,-17.873487,-0.15837891,-9.617691,-6.7173977,-1.9158995,1002_ITS_DIS_XX,disgust
118,118,118,4467,1567.7498650935258,3212.1702960718458,-414.64267,125.746086,-4.3090205,48.361908,-5.7779636,23.306839,-18.513113,4.609609,-3.731334,-7.2301364,-8.799878,-7.507333,-0.96302927,-14.985325,1.2001218,-17.2925,-1.4566114,-4.7969213,-5.9496326,-2.1383603,1002_ITS_FEA_XX,fear
119,119,119,5887,1753.582050438965,3352.822265625,-379.48807,127.703285,-13.149067,48.19327,-18.374052,24.106485,-22.899872,3.1973956,-11.804219,-6.4864416,-6.312421,-4.29264,1.8073614,-13.909675,6.7258067,-17.806955,-0.15914679,-8.140808,-4.6907306,-2.5029619,1002_ITS_HAP_XX,happy
120,120,120,4026,1547.3150933168504,3180.5180615717823,-423.88242,128.43585,-3.004838,50.48222,-7.409984,24.089886,-19.747574,5.632007,-3.3705828,-7.1562085,-7.0958953,-5.9538727,-1.9249082,-13.878231,5.760829,-17.635033,-1.3822649,-6.0608473,-8.864851,-3.352784,1002_ITS_NEU_XX,neutral
121,121,121,3551,1367.2686250257866,2813.388543379934,-464.73373,139.17844,0.36049822,55.363197,-10.439411,32.348682,-18.866787,8.340283,-2.6531076,-6.026436,-5.3414783,-10.03768,-1.067588,-16.132694,0.9081373,-17.750648,0.48357123,-7.082613,-8.858958,-3.572048,1002_ITS_SAD_XX,sad
122,122,122,3962,1449.1959054609301,2974.1545820658184,-367.7464,137.87779,-20.956657,39.27612,-22.496986,22.52003,-13.925971,1.6206024,-8.492047,-7.021053,-8.695739,-3.840678,-2.1358156,-14.664503,6.1771874,-19.269037,-0.09342073,-4.356825,-3.9773972,-3.3907,1002_IWL_ANG_XX,angry
123,123,123,3636,1327.570747777185,2776.0155521222014,-380.29373,113.816414,3.7665625,27.237247,1.2241348,10.655383,-8.766382,-5.9933896,-5.2421227,-3.990422,-7.9262915,-1.4460672,-3.390944,-11.098236,-0.48630944,-15.845207,-4.963583,-7.9455676,-11.840628,-4.8846846,1002_IWL_DIS_XX,disgust
124,124,124,3000,1142.9012176285987,2328.3544921875,-434.93762,139.48347,-0.43145752,42.09205,-5.7880692,25.350677,-11.642024,0.934891,-5.837861,-3.4914947,-4.496514,-6.217035,-1.7691326,-12.132672,2.1330292,-16.341192,-0.20204179,-7.1661396,-8.160635,-4.156699,1002_IWL_FEA_XX,fear
125,125,125,3785,1340.122053337655,2835.1761356476813,-398.87207,136.29506,-8.8984375,37.06791,-11.661538,24.091784,-12.185038,0.073155425,-8.386676,-6.1591063,-7.4212756,-4.0000134,-0.6446785,-13.586348,5.049299,-18.368921,-2.6259644,-4.0999193,-6.0717,-2.9383886,1002_IWL_HAP_XX,happy
126,126,126,2652,1218.6547790181037,2665.1116622121713,-436.1875,144.14992,-7.803016,46.59061,-14.901561,29.53442,-12.024626,2.9480743,-7.72781,-6.398853,-2.9102259,-4.228078,-3.8514016,-14.206048,4.0495605,-19.561876,-0.78027296,-8.074168,-8.17543,-5.412266,1002_IWL_NEU_XX,neutral
127,127,127,3086,1257.90218880249,2711.067082331731,-434.97955,141.53438,-8.6319475,43.083565,-11.971276,29.52183,-12.865143,0.56773806,-5.631409,-7.8228097,-2.7272115,-4.3428903,-5.4725804,-13.886566,2.9838722,-18.548857,-0.48574096,-7.294282,-7.552322,-1.2777395,1002_IWL_SAD_XX,sad
128,128,128,4605,1611.3895880490595,3193.8502385066104,-370.13132,114.4981,-0.6207092,30.806551,-7.0935917,16.206594,-12.022169,-2.5311878,-7.3100185,-5.4785156,-7.721499,-5.336474,-3.791205,-9.661386,4.619805,-14.566167,-3.294029,-3.5775034,-6.140126,-7.3501387,1002_IWW_ANG_XX,angry
129,129,129,6625,1652.9638259903465,3189.4851912313434,-390.00296,117.91224,-9.818247,36.623726,-6.633307,22.496523,-13.095052,2.0202858,-4.500615,-2.408265,-5.521074,-7.8121686,-2.8162367,-11.85201,6.5564637,-11.046593,-3.1428592,-7.431102,-6.8158255,-2.118379,1002_IWW_DIS_XX,disgust
130,130,130,5065,1633.041062563373,3326.9751624723453,-398.62653,127.79302,-18.692913,50.154842,-9.964328,31.270899,-21.062561,2.0083172,-0.10876448,-2.0838697,-10.709193,-10.957646,-1.3275918,-12.845502,3.275309,-21.768772,-0.77702653,-4.4810076,-5.8672853,-1.5583296,1002_IWW_FEA_XX,fear
131,131,131,3899,1455.3942885550616,2969.2677150262853,-370.3926,138.88486,-25.197739,41.682827,-12.260423,23.56672,-22.554108,-2.1087296,-5.9888744,-2.5641716,-6.85057,-7.1811576,-0.5586332,-13.657663,6.395359,-18.71516,-4.459757,-4.122725,-5.9410944,-3.5948584,1002_IWW_HAP_XX,happy
132,132,132,3227,1316.5819113692921,2747.6765950520835,-431.09393,136.27176,-1.8758898,43.24939,-9.215342,23.10173,-11.532186,1.7135979,-7.487781,-4.6186743,-4.1846647,-7.653467,-4.262089,-12.905916,4.956179,-17.668571,-5.6491375,-6.0166364,-5.825274,-4.024398,1002_IWW_NEU_XX,neutral
133,133,133,3281,1369.4861532706107,2936.1463231947814,-448.79193,147.51921,-13.313283,55.89511,-12.5983515,34.416943,-21.718779,5.9267693,-6.006536,-5.623481,-3.5683024,-8.893866,-1.3185989,-13.634308,7.375881,-20.078949,-1.530884,-5.101282,-6.037475,-3.7386122,1002_IWW_SAD_XX,sad
134,134,134,4304,1445.6610086611704,3022.586525092691,-394.41708,127.83031,-0.13618146,43.082916,-14.547139,15.35129,-10.57358,-4.684792,-7.9393916,-6.486379,-7.0517783,0.18572311,-1.9909015,-14.996317,5.754179,-14.514732,-3.4650943,-3.5903707,-7.145726,-5.344649,1002_MTI_ANG_XX,angry
135,135,135,6968,1606.6408201552076,3334.6290928542994,-383.11984,118.06526,-1.5560921,42.567448,-15.31101,14.969727,-9.846972,-2.213898,-4.0395555,-4.3152003,-8.087532,-0.4197282,-3.5640917,-13.625671,5.6671743,-17.94892,-1.8366678,-4.461526,-9.002726,-2.8496163,1002_MTI_DIS_XX,disgust
136,136,136,4299,1377.378710549059,2870.443797674705,-414.07632,128.78493,4.0157375,40.64444,-9.903957,18.723703,-9.50442,0.93144405,-6.4115405,-7.684246,-7.3781357,-1.861189,-3.7766445,-14.526974,5.9323196,-15.906838,-3.961692,-3.834078,-6.7275457,-5.5587974,1002_MTI_FEA_XX,fear
137,137,137,3897,1435.5428009471814,2956.696034307065,-374.5664,122.862976,2.042407,36.4297,-13.4664955,10.2807255,-9.035103,-3.3300555,-7.5277715,-8.956732,-9.6165285,-0.8538735,-6.82743,-14.174053,5.613098,-17.543041,-4.9683647,-4.764574,-7.765146,-2.7287238,1002_MTI_HAP_XX,happy
138,138,138,3168,1252.3025963967364,2594.4036668346776,-444.01535,141.0875,-1.1258495,48.082882,-11.262289,26.44308,-13.496234,3.980193,-7.4681764,-8.706825,-3.4459422,-4.3953567,-2.9087193,-13.964626,5.0781975,-17.95714,-3.5546222,-5.7631793,-6.859582,-4.913851,1002_MTI_NEU_XX,neutral
139,139,139,2968,1206.0579910031415,2513.7714092548076,-443.23965,139.98189,3.3939147,41.875515,-7.3993297,25.232876,-11.582607,1.4442549,-3.5915189,-7.76854,-4.9285884,-4.623605,-3.6206772,-13.925833,2.6863823,-15.070715,-2.4519947,-4.848352,-6.1400266,-2.396673,1002_MTI_SAD_XX,sad
140,140,140,4716,1617.8110711852967,3377.2237141927085,-371.65115,113.409996,2.0477862,34.527058,-17.25853,14.856406,-10.914954,1.1182638,-6.0886707,-6.2882495,-11.391081,-5.0767894,-3.3901744,-13.109542,11.179469,-4.572379,2.495985,-5.173153,-8.422234,-6.399805,1002_TAI_ANG_XX,angry
141,141,141,5273,1539.755912903416,3321.3405443274455,-392.66974,117.21029,4.782212,40.557533,-10.2689905,11.546503,-10.872965,-4.122741,-3.3893635,-3.0700405,-9.466926,-1.9525343,-1.7920431,-12.073338,3.2677083,-14.593672,-3.0336611,-6.945813,-7.945115,-0.9052617,1002_TAI_DIS_XX,disgust
142,142,142,4081,1438.6623283656343,3049.8193359375,-416.8351,127.84823,0.75808036,47.474308,-12.247583,21.448797,-12.019894,1.1113507,-4.754523,-4.2144628,-8.711391,-7.901815,-1.680683,-12.455501,1.8882792,-19.568787,-3.3725572,-7.5603404,-9.11121,-2.518477,1002_TAI_FEA_XX,fear
143,143,143,4752,1634.447121109328,3333.33984375,-366.18488,124.78709,-10.356241,43.80844,-24.405174,17.78454,-14.982328,1.4038699,-7.0099654,-5.1740947,-11.119701,-6.8434076,-1.7146016,-12.071589,4.351189,-21.23061,-1.12663,-8.167923,-5.47381,1.0096422,1002_TAI_HAP_XX,happy
144,144,144,3768,1410.3188566138947,2986.5041632401317,-431.37384,136.90704,-3.1103225,53.28151,-16.237232,25.819036,-14.836595,4.491136,-7.528656,-6.1070857,-6.8114724,-5.611267,-0.054389406,-14.158689,6.1206403,-17.122137,-1.8731104,-7.13709,-7.0234256,-4.8518863,1002_TAI_NEU_XX,neutral
145,145,145,4861,1587.9684425330524,3391.7486572265625,-421.16302,137.58043,-20.145742,57.143867,-18.98486,32.66327,-18.26552,6.717867,-3.0693712,-3.9156265,-7.127067,-5.12424,-0.5776507,-16.730373,8.723726,-20.525013,-1.4584424,-5.87853,-6.8817015,-3.9737957,1002_TAI_SAD_XX,sad
146,146,146,8192,2269.4150776862366,4154.537908380682,-270.50885,86.375755,-46.543674,38.631123,-19.721018,13.668743,-23.306194,4.1040587,-6.1076393,-6.0205526,-10.271097,-0.3879446,-0.4817017,-16.525442,8.521241,-18.977549,2.0207298,-1.2043728,-3.2493014,2.9253163,1002_TIE_ANG_XX,angry
147,147,147,7356,1638.9465955232356,3233.0172025240386,-416.13776,135.29924,-16.149874,51.78831,-12.8897295,29.374962,-23.597591,9.706099,-5.4329624,-1.9124811,-5.5601707,-9.265476,1.3589269,-16.993885,4.0462327,-19.482403,-0.7709296,-6.505722,-6.0723686,-3.8736541,1002_TIE_DIS_XX,disgust
148,148,148,7734,1902.024690995932,3657.7153822954965,-306.6559,101.21823,-26.584734,36.02964,-5.9882956,12.594551,-23.36036,-4.6614866,0.05044825,-2.7059672,-10.731301,-3.773739,-2.273201,-13.146815,3.8430333,-20.021442,-4.2326984,-5.3287945,-11.298655,-3.0058877,1002_TIE_FEA_XX,fear
149,149,149,5548,1951.2289576538633,3735.0790170522837,-293.63693,111.77687,-35.774826,44.011166,-17.281551,16.192104,-25.953697,2.46898,-9.138443,-7.270727,-11.586752,-2.9536116,-3.1196125,-19.548918,6.9690676,-25.015942,-4.2948375,-3.8666837,-3.5325236,2.8155594,1002_TIE_HAP_XX,happy
150,150,150,5924,1676.0906998868543,3304.0008544921875,-355.68854,122.405876,-26.637505,45.369637,-7.9150767,17.519901,-24.033823,1.719449,-1.5145279,-1.3284086,-8.481848,-5.6932473,0.24910422,-15.885958,7.2598634,-17.861002,-5.143986,-3.3149135,-8.801534,-6.891528,1002_TIE_SAD_XX,sad
151,151,151,7593,2082.7982677232335,3974.4140625,-365.1425,105.49247,-10.916509,44.917168,-12.195647,26.237865,-21.437582,4.1676965,-7.327637,-0.84751934,-6.965388,-7.846428,-0.48405635,-12.752187,5.043435,-15.447255,5.4835434,-5.2877455,-6.378547,-4.7618294,1002_TSI_ANG_XX,angry
152,152,152,10396,2264.039807143449,4160.6634521484375,-355.26837,96.563866,-6.9296613,44.692886,-11.161508,23.899487,-21.338074,8.399011,-8.801011,-1.7448436,-7.1715393,-6.0010133,0.14122048,-14.048336,4.599983,-15.838621,3.9083908,-8.500577,-3.6455538,-4.3986907,1002_TSI_DIS_XX,disgust
153,153,153,5964,1847.1112112856852,3614.380124535891,-417.36362,126.47871,-11.947077,59.25705,-15.886015,35.454113,-25.716827,11.396119,-9.586882,-2.8676398,-5.620074,-10.315378,1.9298407,-15.89925,4.8489146,-18.135456,4.420209,-8.233823,-4.3887787,-3.4139397,1002_TSI_FEA_XX,fear
154,154,154,6230,2070.4913220951426,3901.669588955966,-362.65393,111.255615,-17.749784,50.51688,-15.766733,29.21527,-24.992012,6.9413114,-10.810372,-2.5086744,-8.468863,-8.733957,-1.1255212,-18.206532,7.7939715,-14.359115,4.6187267,-5.237758,-2.3743196,-2.6507883,1002_TSI_HAP_XX,happy
155,155,155,5985,1821.0076678900643,3590.818416262136,-431.2671,124.75647,-7.048838,58.698185,-14.898446,34.015217,-22.956484,9.839013,-9.239254,-4.3413253,-5.1219015,-10.0376215,1.0590696,-14.554629,6.9548244,-17.836536,-0.27735615,-8.857274,-6.025153,-5.7362933,1002_TSI_NEU_XX,neutral
156,156,156,6076,1830.1579002881224,3585.692420372596,-454.92352,139.68483,-16.873238,67.49494,-22.15466,44.87193,-29.860258,15.752592,-10.41675,-1.6108248,-3.6744215,-12.213865,3.1592412,-17.265175,7.3173227,-19.510323,4.214197,-11.854374,-3.6023295,-3.421463,1002_TSI_SAD_XX,sad
157,157,157,9284,2195.5079217705697,4019.1818912472345,-292.6967,94.161964,-19.90719,38.808464,-23.498793,15.901627,-14.0852585,2.7191353,-10.7190485,-3.9446712,-8.951356,-2.5638053,-1.3180484,-16.30876,5.503008,-18.388405,-2.4761095,-6.977431,-1.3374821,1.6600171,1002_WSI_ANG_XX,angry
158,158,158,12237,2233.0559943727912,4066.3792142932048,-306.8606,85.75963,-20.91945,35.5047,-10.908279,11.84545,-13.909739,0.7058647,-5.372176,1.4013089,-7.964507,-3.5716655,2.5678825,-14.199055,0.41023025,-15.407302,-1.0942088,-6.067963,-5.414279,-1.4028177,1002_WSI_DIS_XX,disgust
